,videoname,labels
8410,_7L6upJzBDc_000047_000057.mp4,smelling feet
8411,_7UT5ZRUCkM_000230_000240.mp4,using atm
8412,_7qon30BNPE_000001_000011.mp4,using a wrench
8413,_8cmXKZUmgk_000011_000021.mp4,using inhaler
8414,_998R6m7qPQ_000023_000033.mp4,rolling pastry
8415,_9YG4OHMGAM_000139_000149.mp4,square dancing
8416,_9iGV_QGB4c_000000_000010.mp4,backflip (human)
8417,_9tyk8kmSDg_000022_000032.mp4,land sailing
8418,_A97up2T9lM_000055_000065.mp4,historical reenactment
8419,_BBRud6LWNI_000199_000209.mp4,geocaching
8420,_BHWmq6uLFs_000019_000029.mp4,talking on cell phone
8421,_BJBZsK-DY0_000055_000065.mp4,trimming shrubs
8422,_BYD0X4y_lc_000231_000241.mp4,playing netball
8423,_Bsgc3uhOEE_000000_000010.mp4,playing ocarina
8424,_Bst8mp_07Y_000088_000098.mp4,bathing dog
8425,_BwCcf5AX0U_000107_000117.mp4,opening door
8426,_CKss5_voso_000011_000021.mp4,lawn mower racing
8427,_CtqM-kkCdA_000122_000132.mp4,building lego
8428,_CvzLE6jGYg_000000_000010.mp4,popping balloons
8429,_Dfmjhk2XrU_000236_000246.mp4,playing polo
8430,_DvqpOI2dk4_000105_000115.mp4,bathing dog
8431,_E8tNDK84zQ_000125_000135.mp4,swimming front crawl
8432,_EUQe8pc-ug_000010_000020.mp4,playing ocarina
8433,_EkeT2BKteg_000009_000019.mp4,separating eggs
8434,_Ekl39sSVT0_000000_000010.mp4,waving hand
8435,_Ezq9xzkAF0_000106_000116.mp4,riding snow blower
8436,_FELiphOdDs_000032_000042.mp4,blowing bubble gum
8437,_GEAO9wCWL8_000066_000076.mp4,planing wood
8438,_GNCt-C02RE_000013_000023.mp4,hand washing clothes
8439,_GOkZEPGcow_000190_000200.mp4,tying shoe laces
8440,_H3sdO2Lnx4_000045_000055.mp4,land sailing
8441,_HS_Dj022Do_000292_000302.mp4,putting on eyeliner
8442,_HZGcngCmw4_000003_000013.mp4,using circular saw
8443,_HbICbcF1tk_000015_000025.mp4,threading needle
8444,_HmubW6KoRI_000000_000010.mp4,sipping cup
8445,_IKl3khYXPQ_000345_000355.mp4,smoking pipe
8446,_IrVclH4k-U_000023_000033.mp4,base jumping
8447,_J1rfvR0L1o_000280_000290.mp4,wading through mud
8448,_JKWtGNbqYU_000014_000024.mp4,scrapbooking
8449,_JL85bWhXYI_000070_000080.mp4,using a paint roller
8450,_JcJaCMfNcg_000003_000013.mp4,making bubbles
8451,_Jhh3LkMt3s_000010_000020.mp4,playing beer pong
8452,_KEoEJalGIs_000198_000208.mp4,assembling bicycle
8453,_KOVk8iGbrA_000142_000152.mp4,getting a piercing
8454,_KY2cEwme2U_000046_000056.mp4,carving ice
8455,_KbWqsAjCaY_000038_000048.mp4,cosplaying
8456,_KoulC44NsQ_000040_000050.mp4,shining flashlight
8457,_KteZ_WinDw_000035_000045.mp4,playing beer pong
8458,_LGW4-jZDnc_000000_000010.mp4,skipping stone
8459,_LKc5H_k6LU_000058_000068.mp4,chopping vegetables
8460,_LLThA1Ex40_000027_000037.mp4,card stacking
8461,_LLUWae-568_000000_000010.mp4,roasting marshmallows
8462,_Lpywp0Rou4_000000_000010.mp4,smelling feet
8463,_LwuCmggBmM_000018_000028.mp4,skiing mono
8464,_M9qKRz2hCo_000043_000053.mp4,planing wood
8465,_MQigEzO9zQ_000001_000011.mp4,huddling
8466,_MUu8AgmOxY_000025_000035.mp4,shopping
8467,_Mc0GAvGmsQ_000000_000010.mp4,pinching
8468,_MfeLSK_AJo_000006_000016.mp4,polishing metal
8469,_MwgJrBe0jY_000000_000010.mp4,geocaching
8470,_NNTXjSb25Q_000080_000090.mp4,throwing knife
8471,_NlB1Y3CjAw_000074_000084.mp4,bottling
8472,_NqFWFQzq50_000075_000085.mp4,using inhaler
8473,_NwC45qBvhA_000074_000084.mp4,putting on mascara
8474,_NzyCeUbw9A_000006_000016.mp4,doing jigsaw puzzle
8475,_OJTgU8RHB8_000004_000014.mp4,making balloon shapes
8476,_OT3xu80Pi8_000007_000017.mp4,shaping bread dough
8477,_O_igbuQyOk_000698_000708.mp4,playing rubiks cube
8478,_OnYalZdQCE_000015_000025.mp4,square dancing
8479,_OndrnaxT-M_000000_000010.mp4,mosh pit dancing
8480,_Ou8ZvP2QSI_000000_000010.mp4,contorting
8481,_OvXoNpoHPc_000021_000031.mp4,playing maracas
8482,_OybbdR283M_000044_000054.mp4,arguing
8483,_P-hgaSGL6E_000003_000013.mp4,throwing tantrum
8484,_QAcCFJXcQo_000024_000034.mp4,leatherworking
8485,_Qbop06ZyRA_000179_000189.mp4,dumpster diving
8486,_QcKE6rRdSo_000135_000145.mp4,cutting apple
8487,_Qsw8bS7Axg_000005_000015.mp4,talking on cell phone
8488,_RjJwbhT7Us_000017_000027.mp4,battle rope training
8489,_RlG7Tm1VWM_000031_000041.mp4,arguing
8490,_SSU5bSraJw_000000_000010.mp4,cooking scallops
8491,_SZ_zzt0Y5I_000178_000188.mp4,steer roping
8492,_SxlbzFLzQs_000010_000020.mp4,longboarding
8493,_T3Mp-8d77U_000001_000011.mp4,steer roping
8494,_TDNAlGWFcQ_000075_000085.mp4,planing wood
8495,_TmPUo_x-qQ_000010_000020.mp4,acting in play
8496,_TywjtovNnU_000000_000010.mp4,embroidering
8497,_ULQB_Fcb8k_000013_000023.mp4,licking
8498,_VLcuUZtFX8_000028_000038.mp4,tightrope walking
8499,_WB4wn-XOXU_000231_000241.mp4,playing polo
8500,_WDsuHmZI-I_000223_000233.mp4,riding snow blower
8501,_Wa0_PVKX4c_000001_000011.mp4,building sandcastle
8502,_XZraCJ5VAI_000347_000357.mp4,mushroom foraging
8503,_YDk4oGM6F8_000049_000059.mp4,playing ping pong
8504,_Y_wMRHasYY_000002_000012.mp4,sucking lolly
8505,_YfoLavq-vo_000002_000012.mp4,shuffling feet
8506,_YwNrfyyOjc_000099_000109.mp4,playing field hockey
8507,_ZAxd_Hh2lM_000090_000100.mp4,playing lute
8508,_ZbN6Lljc2c_000008_000018.mp4,base jumping
8509,_ZjyMGB0uO0_000000_000010.mp4,playing darts
8510,_a2DtLnMjls_000038_000048.mp4,trimming shrubs
8511,_a5ONp64NIQ_000029_000039.mp4,gold panning
8512,_a9gMuuPd2Y_000069_000079.mp4,playing lute
8513,_aCeQOjc0BY_000003_000013.mp4,twiddling fingers
8514,_aklrA64Yf0_000013_000023.mp4,playing darts
8515,_amjjb4nGy0_000000_000010.mp4,waving hand
8516,_aspTAI4ujM_000000_000010.mp4,opening door
8517,_ax3_gl7KUA_000099_000109.mp4,cutting apple
8518,_b6SfywbNcw_000133_000143.mp4,calculating
8519,_bFBgYzDIHU_000259_000269.mp4,playing laser tag
8520,_bH8KOGRHVc_000185_000195.mp4,repairing puncture
8521,_bsUg9INdag_000140_000150.mp4,tie dying
8522,_c63Rh36t2s_000000_000010.mp4,popping balloons
8523,_cFV_zSOAo0_000189_000199.mp4,putting in contact lenses
8524,_cMOyEw0e00_000008_000018.mp4,skipping stone
8525,_cf8L0FczwE_000347_000357.mp4,visiting the zoo
8526,_ch2sG2S8MM_000008_000018.mp4,using atm
8527,_ck4JhqBgKc_000017_000027.mp4,chopping vegetables
8528,_clcbWC2idQ_000001_000011.mp4,bottling
8529,_cnZzU1biIY_000082_000092.mp4,cosplaying
8530,_crnNpXvE7k_000038_000048.mp4,talking on cell phone
8531,_d58FFNT-nE_000089_000099.mp4,tasting wine
8532,_dLxrpTxMO8_000027_000037.mp4,shuffling feet
8533,_eCE7vg5j48_000000_000010.mp4,marriage proposal
8534,_eLkAqgTUO0_000293_000303.mp4,rolling pastry
8535,_eb4c6sEPKY_000000_000010.mp4,breathing fire
8536,_ebttTfFnWE_000021_000031.mp4,sipping cup
8537,_esG4khzB_A_000001_000011.mp4,historical reenactment
8538,_ew_IUYy9Lw_000154_000164.mp4,skiing mono
8539,_f57KfrYwXQ_000097_000107.mp4,ironing hair
8540,_faH_DMzLFI_000000_000010.mp4,steer roping
8541,_flTqeLYVaw_000000_000010.mp4,using atm
8542,_fwLkZq_OCc_000000_000010.mp4,battle rope training
8543,_g3F1XzSQ2Y_000005_000015.mp4,cracking back
8544,_gSM5i8_oCA_000030_000040.mp4,rope pushdown
8545,_gdsbGFXIME_000009_000019.mp4,using inhaler
8546,_h-02YdZkIY_000078_000088.mp4,building lego
8547,_h5TvKPX350_000031_000041.mp4,skiing mono
8548,_hL-ZEazR8c_000000_000010.mp4,tagging graffiti
8549,_h_9vR8W3KI_000032_000042.mp4,skiing mono
8550,_ha-Uu4a0Ww_000147_000157.mp4,throwing water balloon
8551,_i2RtliJhmA_000000_000010.mp4,winking
8552,_i65Ms9DZL0_000053_000063.mp4,popping balloons
8553,_iNsgDrG8HY_000002_000012.mp4,playing blackjack
8554,_iWQlXVR2PM_000036_000046.mp4,smelling feet
8555,_iWuXKO1fGA_000046_000056.mp4,installing carpet
8556,_ijTSjUuwhA_000176_000186.mp4,roasting marshmallows
8557,_iuoP-WCrro_000038_000048.mp4,installing carpet
8558,_jJboBWlTtQ_000126_000136.mp4,visiting the zoo
8559,_j_7iwdlyak_000001_000011.mp4,weaving fabric
8560,_jbDr2bS0Zk_000024_000034.mp4,dyeing eyebrows
8561,_jekENCBzrE_000001_000011.mp4,playing ocarina
8562,_jiwKuFbZFI_000004_000014.mp4,lawn mower racing
8563,_jl07tmMmXg_000064_000074.mp4,massaging neck
8564,_jtnNP4nN1Q_000080_000090.mp4,playing laser tag
8565,_k03y1UfJqA_000203_000213.mp4,playing rubiks cube
8566,_kBfGrSX6lk_000094_000104.mp4,historical reenactment
8567,_lTvoUj5q0o_000000_000010.mp4,smashing
8568,_ls1jJafYSc_000000_000010.mp4,rope pushdown
8569,_lz0-AEsUdk_000044_000054.mp4,weaving fabric
8570,_lzQ3pGFLBI_000004_000014.mp4,playing ocarina
8571,_mN04j3AUns_000000_000010.mp4,smelling feet
8572,_mb-LlO_Ck8_000002_000012.mp4,gold panning
8573,_mmts_eoC4g_000006_000016.mp4,building sandcastle
8574,_nIMRPWknjQ_000063_000073.mp4,breathing fire
8575,_nveMsdDQKM_000196_000206.mp4,calculating
8576,_o-Al5tazfQ_000000_000010.mp4,falling off bike
8577,_oOioA4kSgI_000017_000027.mp4,throwing tantrum
8578,_ohumNNwjX8_000122_000132.mp4,gold panning
8579,_paa7RR8G4E_000206_000216.mp4,getting a piercing
8580,_pe40BHCTWY_000013_000023.mp4,delivering mail
8581,_pe8mLpxjSc_000262_000272.mp4,tagging graffiti
8582,_pgAthWBtno_000007_000017.mp4,roasting marshmallows
8583,_qffEFz1Y54_000000_000010.mp4,cosplaying
8584,_r2mS0r0Knk_000000_000010.mp4,laying tiles
8585,_rBZiP-YXyY_000055_000065.mp4,crossing eyes
8586,_rD85acjFYw_000194_000204.mp4,putting in contact lenses
8587,_s2SydVDiuM_000127_000137.mp4,putting on eyeliner
8588,_sGtmiGu9X0_000013_000023.mp4,visiting the zoo
8589,_skVr1d8ziA_000009_000019.mp4,throwing snowballs
8590,_snVRZh1GHs_000267_000277.mp4,putting in contact lenses
8591,_soDAofE0Jc_000064_000074.mp4,playing rubiks cube
8592,_t76mcMVj2w_000003_000013.mp4,playing ocarina
8593,_tDFthfTqfw_000092_000102.mp4,tasting wine
8594,_tRlACuwi5g_000000_000010.mp4,swimming front crawl
8595,_tcJQXBqITo_000010_000020.mp4,falling off bike
8596,_tzN9uuCmNs_000001_000011.mp4,doing jigsaw puzzle
8597,_u3F5PK7L4A_000000_000010.mp4,cumbia
8598,_uFSZnNp5vA_000009_000019.mp4,separating eggs
8599,_uJcEoHzMnk_000562_000572.mp4,coloring in
8600,_uT_6PWoxDc_000042_000052.mp4,playing scrabble
8601,_uWoVxa44xo_000011_000021.mp4,directing traffic
8602,_ujSzO4qwG8_000202_000212.mp4,licking
8603,_v3PLsCG9OM_000004_000014.mp4,directing traffic
8604,_v5ur_t1W-o_000043_000053.mp4,sipping cup
8605,_vBH9aQyh-4_000023_000033.mp4,backflip (human)
8606,_vNuMrtFl0w_000053_000063.mp4,delivering mail
8607,_wrl9oWxVS0_000077_000087.mp4,using circular saw
8608,_wwtPBaS01g_000153_000163.mp4,sewing
8609,_wxrBLbjyXM_000076_000086.mp4,lawn mower racing
8610,_x8mDcSyAJ8_000175_000185.mp4,acting in play
8611,_xMl0jDz6ZQ_000284_000294.mp4,putting on eyeliner
8612,_xixSUmq4-s_000000_000010.mp4,playing field hockey
8613,_xwDad6QmNg_000024_000034.mp4,using atm
8614,_xx-mCXqwHg_000002_000012.mp4,rope pushdown
8615,_yCTli-kL_k_000100_000110.mp4,cooking scallops
8616,_yVA7_8qtDA_000360_000370.mp4,scrubbing face
8617,_yXwFfdD7es_000092_000102.mp4,swimming front crawl
8618,_ybpfynQR-o_000003_000013.mp4,battle rope training
8619,_yfKjltRcx4_000003_000013.mp4,using a wrench
8620,_ytQE0tKJEA_000079_000089.mp4,calculating
8621,_yy8QkT181o_000052_000062.mp4,playing maracas
8622,_zLdXnSETFo_000000_000010.mp4,breathing fire
8623,_zUDycBUeb0_000047_000057.mp4,throwing snowballs
8624,_ziXdrcga84_000140_000150.mp4,repairing puncture
8625,a-MmT14TEWk_000135_000145.mp4,playing rubiks cube
8626,a-PM2D2Vt7s_000069_000079.mp4,using a power drill
8627,a-Z8xYEr_PA_000008_000018.mp4,weaving fabric
8628,a-pryeiR6GA_000060_000070.mp4,putting on foundation
8629,a0NWqJHBRNk_000055_000065.mp4,chiseling stone
8630,a1INRpJ3EBc_000131_000141.mp4,head stand
8631,a1NXVHAaQfI_000099_000109.mp4,fixing bicycle
8632,a1eCC2e_Oes_000061_000071.mp4,rolling pastry
8633,a1mn7ZYftH8_000020_000030.mp4,historical reenactment
8634,a21HxctYLHU_000000_000010.mp4,rope pushdown
8635,a21U8kPIEbc_000053_000063.mp4,building lego
8636,a26H6D3jAko_000019_000029.mp4,luge
8637,a26IhgfvXtM_000034_000044.mp4,putting on eyeliner
8638,a29IKV4TItk_000001_000011.mp4,moon walking
8639,a2SJWL5_0VU_000029_000039.mp4,playing ocarina
8640,a2Z22u2N014_000191_000201.mp4,chiseling stone
8641,a2jB_rJJzPo_000000_000010.mp4,lawn mower racing
8642,a2qBTzDFz1w_000023_000033.mp4,coloring in
8643,a2rzpGVERJM_000112_000122.mp4,twiddling fingers
8644,a3kPBZzIJlM_000006_000016.mp4,throwing water balloon
8645,a3mioKNHgZ8_000011_000021.mp4,base jumping
8646,a47j485836w_000000_000010.mp4,hand washing clothes
8647,a49Jsv8As88_000000_000010.mp4,throwing snowballs
8648,a4QLPvKG5zc_000049_000059.mp4,threading needle
8649,a4Xkg5r-nc0_000020_000030.mp4,crossing eyes
8650,a4ZOeyakNvI_000000_000010.mp4,using a wrench
8651,a4hnngxOOyQ_000014_000024.mp4,card throwing
8652,a51l6At3jkM_000550_000560.mp4,contorting
8653,a53WeiVe53o_000385_000395.mp4,square dancing
8654,a5HYnbLjqNU_000126_000136.mp4,visiting the zoo
8655,a5j7N51ZR5w_000000_000010.mp4,building sandcastle
8656,a5m4iyOY5bM_000153_000163.mp4,using circular saw
8657,a5p75RTx0wE_000000_000010.mp4,cracking back
8658,a5r6mBg38F0_000013_000023.mp4,tasting wine
8659,a6BFLjxKf58_000003_000013.mp4,backflip (human)
8660,a6YGJDGZ99s_000067_000077.mp4,rolling pastry
8661,a6kb-d3ibq8_000048_000058.mp4,cracking back
8662,a7GhOkemKhQ_000005_000015.mp4,throwing knife
8663,a7M61pYYlOk_000192_000202.mp4,tie dying
8664,a7SpaFc3_aA_000009_000019.mp4,wading through mud
8665,a7j8gAHOcb0_000124_000134.mp4,bull fighting
8666,a8VNmajw9mU_000009_000019.mp4,using atm
8667,a93gnmxQNS8_000020_000030.mp4,calligraphy
8668,a9ajlm_5gbs_000121_000131.mp4,opening door
8669,a9dPh-r8Anw_000007_000017.mp4,drooling
8670,a9nX7BHVlFA_000000_000010.mp4,battle rope training
8671,a9zE4tqJObk_000072_000082.mp4,trimming shrubs
8672,aAU1-B34N7E_000007_000017.mp4,playing maracas
8673,aAXPQ2McXWM_000014_000024.mp4,lighting fire
8674,aAYWBHnNPDY_000036_000046.mp4,repairing puncture
8675,aAhCjuIb_Fg_000010_000020.mp4,using a paint roller
8676,aAy8IBDExjc_000045_000055.mp4,assembling bicycle
8677,aCGI-a1pXdQ_000000_000010.mp4,playing scrabble
8678,aCSvhJ1J-UI_000039_000049.mp4,shaping bread dough
8679,aCtshy6GabY_000000_000010.mp4,crossing eyes
8680,aDD7Ja6-g-M_000124_000134.mp4,calculating
8681,aDTV5vRmmbg_000013_000023.mp4,twiddling fingers
8682,aDoWeFYowiI_000175_000185.mp4,building lego
8683,aDqQMFYh8YY_000069_000079.mp4,putting on foundation
8684,aEGyMKqK39I_000115_000125.mp4,putting on sari
8685,aEg3cdccYkM_000109_000119.mp4,planing wood
8686,aEp_cJUWX2A_000074_000084.mp4,looking at phone
8687,aEyeRzQJ31k_000026_000036.mp4,building sandcastle
8688,aF5BmfYib7s_000002_000012.mp4,longboarding
8689,aFQHZy75xoU_000032_000042.mp4,skiing mono
8690,aFZEocHc51I_000009_000019.mp4,cosplaying
8691,aFxSOaRpe1I_000016_000026.mp4,directing traffic
8692,aGEUBBPEbP4_000003_000013.mp4,looking at phone
8693,aGdfooiGu7k_000000_000010.mp4,sipping cup
8694,aGfpxHvi678_000120_000130.mp4,gold panning
8695,aGvjP6PkPpw_000000_000010.mp4,using circular saw
8696,aH0GhA8JBnw_000032_000042.mp4,putting on mascara
8697,aHKxZNYUPP4_000000_000010.mp4,opening door
8698,aHLwAp8BL9g_000000_000010.mp4,planing wood
8699,aHZwREpXgQ4_000076_000086.mp4,longboarding
8700,aHkvP3c6HnA_000007_000017.mp4,opening door
8701,aHrJbTA5_6Y_000006_000016.mp4,swimming front crawl
8702,aIKYOvRbVkI_000119_000129.mp4,embroidering
8703,aIqHX92lgL4_000029_000039.mp4,using a power drill
8704,aJ-Dy632z4c_000007_000017.mp4,playing maracas
8705,aJ38guqRHoM_000000_000010.mp4,crossing eyes
8706,aJ3O7Tyz3ZM_000097_000107.mp4,riding snow blower
8707,aJ7f3LKQ2Q4_000036_000046.mp4,wading through mud
8708,aJEHP3B45eA_000206_000216.mp4,tie dying
8709,aJIHzD5U0bk_000021_000031.mp4,playing ping pong
8710,aJbQEYDmn1E_000128_000138.mp4,assembling bicycle
8711,aJlh4mu2N8g_000017_000027.mp4,shaping bread dough
8712,aKJjI_LMk8o_000000_000010.mp4,rope pushdown
8713,aKK1W39vrb4_000024_000034.mp4,chopping vegetables
8714,aKRXgRNuevg_000317_000327.mp4,laying stone
8715,aKXWT58mKfs_000143_000153.mp4,cumbia
8716,aKeroYphIqg_000007_000017.mp4,wading through water
8717,aKfLNqoTL6U_000000_000010.mp4,putting on mascara
8718,aKwSZPXkPAI_000032_000042.mp4,cumbia
8719,aL_jf2BJg60_000012_000022.mp4,talking on cell phone
8720,aNAzZMsCyPo_000000_000010.mp4,laying stone
8721,aNHWdOEfHvo_000021_000031.mp4,fixing bicycle
8722,aNqkQnGfWEc_000000_000010.mp4,longboarding
8723,aNwImMJ7Bfk_000111_000121.mp4,throwing snowballs
8724,aOJcvR4ReaI_000000_000010.mp4,playing dominoes
8725,aPacwgGW-5M_000060_000070.mp4,using bagging machine
8726,aQGk5nrI6kM_000001_000011.mp4,making bubbles
8727,aQY_vdNmDJM_000456_000466.mp4,tasting wine
8728,aQhdXF_4lLg_000170_000180.mp4,contorting
8729,aQs4-NPvfnw_000013_000023.mp4,shopping
8730,aR0Hc3nxdec_000014_000024.mp4,card stacking
8731,aR5pR5tR1bw_000005_000015.mp4,playing darts
8732,aRZjR5PlrWc_000150_000160.mp4,docking boat
8733,aRgmQ2XAe4w_000000_000010.mp4,backflip (human)
8734,aSQ9sr8Mv9Q_000066_000076.mp4,acting in play
8735,aSuyznwc-pg_000002_000012.mp4,throwing tantrum
8736,aT2p3Z7vegs_000006_000016.mp4,moon walking
8737,aTKLlsUsKtE_000006_000016.mp4,swimming front crawl
8738,aTOFXIoo-sI_000013_000023.mp4,land sailing
8739,aTOlDCNCKsU_000006_000016.mp4,riding snow blower
8740,aTZFkaLxazE_000000_000010.mp4,crossing eyes
8741,aTcitK1eYXA_000020_000030.mp4,fidgeting
8742,aThCKOe9ji4_000005_000015.mp4,tagging graffiti
8743,aTnLRca3DMc_000000_000010.mp4,throwing knife
8744,aU2iESOZlWY_000008_000018.mp4,playing dominoes
8745,aUNKLfkdSKY_000054_000064.mp4,skiing mono
8746,aUOwUKRw2kE_000009_000019.mp4,falling off bike
8747,aU_WG_QQF-I_000057_000067.mp4,square dancing
8748,aUcS8e9TP0g_000047_000057.mp4,poking bellybutton
8749,aUqbaPB7dNA_000049_000059.mp4,leatherworking
8750,aV6lY1xdSOg_000009_000019.mp4,pouring beer
8751,aVAT3EKt-EU_000013_000023.mp4,contorting
8752,aVyQKOXUVE4_000002_000012.mp4,throwing tantrum
8753,aWH_coqnz1A_000000_000010.mp4,fidgeting
8754,aWadTJJCqEI_000008_000018.mp4,land sailing
8755,aWeTywas8jM_000000_000010.mp4,building sandcastle
8756,aWvtd3W4Yes_000094_000104.mp4,tie dying
8757,aXnUGlNCgaQ_000062_000072.mp4,popping balloons
8758,aYDZ46fND94_000163_000173.mp4,historical reenactment
8759,aYK6CNbYsv4_000134_000144.mp4,chewing gum
8760,aYZ_FAo-Z60_000455_000465.mp4,riding snow blower
8761,aYnHvGC1ARs_000000_000010.mp4,playing dominoes
8762,aZTKq30ZqmU_000012_000022.mp4,playing laser tag
8763,aZXgmRxOuI8_000096_000106.mp4,calculating
8764,aZdO0obAaWs_000049_000059.mp4,playing polo
8765,aZfcFFnyENk_000001_000011.mp4,making bubbles
8766,aZmbCPbLMgg_000186_000196.mp4,sewing
8767,a_BRbYlYhhQ_000529_000539.mp4,repairing puncture
8768,a_Tpnrz3PvE_000000_000010.mp4,moon walking
8769,a_cF-iZgwt4_000001_000011.mp4,steer roping
8770,aaI__QbBc4U_000003_000013.mp4,lighting fire
8771,aaK4fPiaI10_000000_000010.mp4,twiddling fingers
8772,aaQIS30MLX0_000000_000010.mp4,tagging graffiti
8773,aaTKgHStkfg_000015_000025.mp4,photobombing
8774,aaWTtOSwyXU_000366_000376.mp4,embroidering
8775,ab-7iZfc0yE_000043_000053.mp4,gold panning
8776,abG2EvpfpH0_000030_000040.mp4,blowing bubble gum
8777,abR77vp8HWY_000008_000018.mp4,land sailing
8778,abRUvuNN0IM_000110_000120.mp4,planing wood
8779,abr4HyECApk_000081_000091.mp4,docking boat
8780,acI-EFnCXJ8_000066_000076.mp4,bathing dog
8781,acNkoWNcLW8_000132_000142.mp4,weaving fabric
8782,acgkotIZFj0_000001_000011.mp4,jumping bicycle
8783,acgyXV4YYV8_000172_000182.mp4,cosplaying
8784,ackBr7VGxJs_000071_000081.mp4,skiing mono
8785,acmsPnV94P0_000066_000076.mp4,card throwing
8786,acnOJbfuzNE_000007_000017.mp4,gold panning
8787,adGi4UYtW7U_000068_000078.mp4,making bubbles
8788,adhOmMHn0lE_000000_000010.mp4,winking
8789,ae1Ew2MpV3E_000002_000012.mp4,making balloon shapes
8790,aeDWiUe8y50_000299_000309.mp4,planing wood
8791,aeojLZPl2Cw_000038_000048.mp4,laying tiles
8792,aet5LCjR4bw_000008_000018.mp4,huddling
8793,aevUVdHj2Nk_000005_000015.mp4,playing maracas
8794,af888MNb16E_000027_000037.mp4,weaving fabric
8795,afHoRWBs90w_000009_000019.mp4,winking
8796,afvxClE8Kuw_000000_000010.mp4,delivering mail
8797,agd8z-JY8gQ_000000_000010.mp4,huddling
8798,agpY5GTuwRg_000190_000200.mp4,looking at phone
8799,ahC59eJTWas_000001_000011.mp4,acting in play
8800,aiKBuXBe63g_000028_000038.mp4,shuffling feet
8801,aitwJLaoWJE_000016_000026.mp4,playing rubiks cube
8802,aj8FvRYUAl0_000221_000231.mp4,wading through water
8803,ajlsSnJuLMQ_000111_000121.mp4,leatherworking
8804,ajos9qNqqyI_000030_000040.mp4,longboarding
8805,akJPhfkLhBI_000044_000054.mp4,playing darts
8806,akXwUhjH6Iw_000000_000010.mp4,crossing eyes
8807,akbu1o4Yizs_000001_000011.mp4,contorting
8808,akc-QC0E_9U_000000_000010.mp4,huddling
8809,akflVdcNUEU_000596_000606.mp4,tightrope walking
8810,akmxENnX1Os_000003_000013.mp4,lighting fire
8811,akpzS1TRWIM_000005_000015.mp4,pinching
8812,al9aJ2UoZuA_000231_000241.mp4,calculating
8813,alDge22lzFU_000028_000038.mp4,looking at phone
8814,alIrNcet6po_000020_000030.mp4,curling (sport)
8815,alNFIVcRUPw_000053_000063.mp4,embroidering
8816,albRbMWBaGY_000271_000281.mp4,head stand
8817,aljxszzEhy4_000000_000010.mp4,delivering mail
8818,amUtqrtd2mU_000028_000038.mp4,repairing puncture
8819,amdZbSXaDTA_001175_001185.mp4,riding snow blower
8820,amnl1UeP0Ig_000073_000083.mp4,playing netball
8821,aoK6pWtXcsc_000000_000010.mp4,throwing tantrum
8822,ap2u6FK-mBE_000002_000012.mp4,looking at phone
8823,apEQAw2qmZ0_000014_000024.mp4,playing ping pong
8824,apf-HRhuxG8_000023_000033.mp4,dumpster diving
8825,aqLPu2AJWWM_000024_000034.mp4,riding snow blower
8826,aqc8Rnl_fh8_000040_000050.mp4,geocaching
8827,aqfqYiCfgZ0_000000_000010.mp4,moon walking
8828,aqyLZeMOx0M_000077_000087.mp4,repairing puncture
8829,ar0HJYHnMBg_000007_000017.mp4,using circular saw
8830,arOjRI7SqkU_000007_000017.mp4,luge
8831,arYzachl1iA_000039_000049.mp4,bathing dog
8832,arjF3VsD1HY_000011_000021.mp4,playing beer pong
8833,arvD8MhNv6c_000028_000038.mp4,base jumping
8834,asNxktZ93sU_000016_000026.mp4,longboarding
8835,asTLC12n1No_000000_000010.mp4,hand washing clothes
8836,asp6lfAsgao_000001_000011.mp4,using atm
8837,ath-k6Iyhag_000003_000013.mp4,twiddling fingers
8838,atmZb2Wj2Ec_000034_000044.mp4,using inhaler
8839,aukdhiM2q7w_000001_000011.mp4,scrubbing face
8840,ausr2YOe_KI_000001_000011.mp4,coloring in
8841,av436rLVknE_000009_000019.mp4,head stand
8842,av5UfS8BOKE_000013_000023.mp4,battle rope training
8843,avGvF19OOaU_000026_000036.mp4,making bubbles
8844,avlaYhDNOy8_000335_000345.mp4,cooking scallops
8845,aw2ynF2CJjk_000092_000102.mp4,playing rubiks cube
8846,awVP8-H9Eps_000078_000088.mp4,square dancing
8847,axBi6vFcvIE_000000_000010.mp4,building lego
8848,axFdBvF8p6Y_002338_002348.mp4,scrapbooking
8849,axMIcPFqVxE_000054_000064.mp4,weaving fabric
8850,axruK19fAuE_000035_000045.mp4,separating eggs
8851,ayhKyTZzRvo_000043_000053.mp4,shining flashlight
8852,azbaT0ARVXw_000104_000114.mp4,scrapbooking
8853,azfADgLk0KQ_000376_000386.mp4,ironing hair
8854,azmHj4aAQ40_000020_000030.mp4,chopping meat
8855,azo5wufdbnc_000062_000072.mp4,backflip (human)
8856,azpAynGFblI_000291_000301.mp4,planing wood
8857,b-vI-jNl7io_000029_000039.mp4,crossing eyes
8858,b-xHLveB_XQ_000072_000082.mp4,preparing salad
8859,b0LB1hQrXJA_000015_000025.mp4,using bagging machine
8860,b0ePKlYZ57c_000130_000140.mp4,talking on cell phone
8861,b0whzQfMN2g_000095_000105.mp4,acting in play
8862,b1AVCGbaXco_000004_000014.mp4,hand washing clothes
8863,b1B1j2kNZek_000002_000012.mp4,longboarding
8864,b1FbonHdcrA_000037_000047.mp4,playing hand clapping games
