,videoname,labels
7679,WsZRrsGw6aQ_000018_000028.mp4,hugging baby
7680,WsujxkJoTWM_000155_000165.mp4,sawing wood
7681,WsyOYguE9x8_000039_000049.mp4,bottling
7682,WtCX1r_YHWc_000007_000017.mp4,lifting hat
7683,WtEUys9mbQo_000460_000470.mp4,making cheese
7684,WtVD493Y8mI_000011_000021.mp4,capsizing
7685,WtnHnW50tEg_000025_000035.mp4,waving hand
7686,Wtnv8K4f9n4_000018_000028.mp4,sipping cup
7687,Wu0QvIDz5YM_000056_000066.mp4,sipping cup
7688,Wu5OsP-8xQU_000049_000059.mp4,passing soccer ball
7689,WukpsAAWIVc_000002_000012.mp4,playing maracas
7690,WvHHAzG7mVo_000014_000024.mp4,throwing tantrum
7691,Wvm_uPKfPA4_000011_000021.mp4,combing hair
7692,WxI_wojcwIo_000105_000115.mp4,lifting hat
7693,Wy-5pG8CvlA_000000_000010.mp4,karaoke
7694,Wyg0V1pRrnw_000026_000036.mp4,throwing tantrum
7695,WzJT9J8292c_000334_000344.mp4,playing gong
7696,WzLgJnbk4gs_000000_000010.mp4,watching tv
7697,X-I0Iebc_Xk_000099_000109.mp4,opening wine bottle
7698,X-KToo5UPJE_000014_000024.mp4,laying concrete
7699,X-M9uzEen8Y_000201_000211.mp4,square dancing
7700,X-N7Vbhsv0o_000035_000045.mp4,rolling pastry
7701,X-fQwS_xTvo_000025_000035.mp4,bulldozing
7702,X-hU4C7T8i0_000092_000102.mp4,throwing tantrum
7703,X-ibxOiQmac_000039_000049.mp4,combing hair
7704,X0-CbvpHSfk_000089_000099.mp4,putting on mascara
7705,X0dcDb3n3yA_000050_000060.mp4,bodysurfing
7706,X1AmaRQUgK4_000007_000017.mp4,tagging graffiti
7707,X1JUK8bI33I_000000_000010.mp4,rope pushdown
7708,X1M6I9-23IY_000000_000010.mp4,throwing snowballs
7709,X1NNBIRhhZ0_000000_000010.mp4,bodysurfing
7710,X1YIs6WfMNA_000229_000239.mp4,tasting wine
7711,X1cxYh8FCgM_000364_000374.mp4,repairing puncture
7712,X1nBJmuS9vo_000119_000129.mp4,cumbia
7713,X1nroXrDbBE_000000_000010.mp4,sipping cup
7714,X24LEC-PXac_000035_000045.mp4,playing field hockey
7715,X2I3orh0Ra0_000260_000270.mp4,wood burning (art)
7716,X2RgZ_h6sxw_000037_000047.mp4,shining flashlight
7717,X2kSzoY9T2E_000001_000011.mp4,visiting the zoo
7718,X3-gjafrpwg_000060_000070.mp4,head stand
7719,X33xRhQMWGA_000116_000126.mp4,longboarding
7720,X3xZcMhoHmI_000031_000041.mp4,massaging neck
7721,X46rXG9Ig1Y_000037_000047.mp4,swinging baseball bat
7722,X49AMjEr7b0_000001_000011.mp4,playing ocarina
7723,X49ykWT6kY8_000062_000072.mp4,fencing (sport)
7724,X4GuN6ZzkaY_000025_000035.mp4,breathing fire
7725,X4RhG5Pqqg4_000120_000130.mp4,preparing salad
7726,X4eT0q1mrT0_000016_000026.mp4,shaping bread dough
7727,X4mZbLiUMho_000043_000053.mp4,cracking knuckles
7728,X52UhN-a0JM_000000_000010.mp4,battle rope training
7729,X5GAu5Yovwc_000000_000010.mp4,arguing
7730,X5XST-0_9bo_000023_000033.mp4,putting on mascara
7731,X6DnCf5Bdi8_000030_000040.mp4,sipping cup
7732,X6FII3OQZYE_000005_000015.mp4,building sandcastle
7733,X6QTouDSOPI_000005_000015.mp4,playing rubiks cube
7734,X6WfZjSPnfk_000010_000020.mp4,laying stone
7735,X6k4JjsU00M_000000_000010.mp4,pinching
7736,X7IJnSYTMQg_000003_000013.mp4,head stand
7737,X7QjpzOSNd4_000437_000447.mp4,using a microscope
7738,X7YaGPG1u3c_000020_000030.mp4,chopping meat
7739,X7hUomtEUE4_000073_000083.mp4,fly tying
7740,X8vhpVsPx-c_000209_000219.mp4,threading needle
7741,X92L073oGak_000174_000184.mp4,chiseling wood
7742,X9Fu419F28E_000317_000327.mp4,wading through water
7743,X9I5dLn9Atk_000000_000010.mp4,visiting the zoo
7744,X9zv1vP6TDA_000000_000010.mp4,sleeping
7745,XA5LaAsRiJs_000067_000077.mp4,playing lute
7746,XAGYVAOQwnc_000118_000128.mp4,acting in play
7747,XARQEk9S4uU_000000_000010.mp4,moon walking
7748,XAy3yAL2CCk_000001_000011.mp4,docking boat
7749,XB6C6Sxrib8_000032_000042.mp4,planing wood
7750,XBF75MjhTq4_000046_000056.mp4,wood burning (art)
7751,XBHQNxwZohE_000000_000010.mp4,bull fighting
7752,XBQeOcUnQVM_000000_000010.mp4,playing pinball
7753,XC8jbe4DV8s_000045_000055.mp4,yarn spinning
7754,XCBrHs_wgp8_000163_000173.mp4,tagging graffiti
7755,XCIWvTiVEOk_000014_000024.mp4,sleeping
7756,XCZU5Lyb5pA_000045_000055.mp4,preparing salad
7757,XCp0OM0-uX4_000000_000010.mp4,cracking knuckles
7758,XD0Deo_FxmY_000304_000314.mp4,tie dying
7759,XD8UB9rzZSw_000000_000010.mp4,jumping bicycle
7760,XDTq2JuLhLQ_000081_000091.mp4,cumbia
7761,XDYmZ9lsaDE_000128_000138.mp4,chiseling stone
7762,XDfr0oZMU_s_000017_000027.mp4,photocopying
7763,XDrqdQin-gk_000000_000010.mp4,mountain climber (exercise)
7764,XDzp3dxoGyg_000470_000480.mp4,playing rubiks cube
7765,XEkLRNYz-Tk_000043_000053.mp4,rolling pastry
7766,XEnFE4VB72c_000001_000011.mp4,flint knapping
7767,XF7eTKtJOh0_000003_000013.mp4,head stand
7768,XFie_Gwz9ek_000003_000013.mp4,drooling
7769,XGEOsRJfxG8_000000_000010.mp4,shaping bread dough
7770,XGU9ySV-1vA_000004_000014.mp4,using a sledge hammer
7771,XHSpcsJ-Y-A_000000_000010.mp4,sausage making
7772,XHg0jRR4M8Q_000000_000010.mp4,pirouetting
7773,XIRRLPSLklw_000034_000044.mp4,lifting hat
7774,XKX_utF4Yng_000000_000010.mp4,packing
7775,XKfiP4NP_Vw_000006_000016.mp4,lock picking
7776,XL-64gKF2dg_002457_002467.mp4,playing gong
7777,XLexZZKA3Eo_000000_000010.mp4,moon walking
7778,XLn2LzqY53g_000006_000016.mp4,using a power drill
7779,XLt2ua39giM_000091_000101.mp4,sleeping
7780,XLtNZ_OhO9E_000070_000080.mp4,bulldozing
7781,XM9tTcXuLDY_000011_000021.mp4,smelling feet
7782,XMbAz38nnZ4_000070_000080.mp4,marriage proposal
7783,XNMFSPl4cSg_000011_000021.mp4,playing laser tag
7784,XNQ_DDHFcCE_000000_000010.mp4,pushing wheelbarrow
7785,XNiVK1hkdRc_000023_000033.mp4,gold panning
7786,XO7bvD5mqE0_000018_000028.mp4,square dancing
7787,XOBR_zzOnNA_000493_000503.mp4,rolling pastry
7788,XOGYZouA2m0_000028_000038.mp4,crossing eyes
7789,XOjdG2iV9ic_000006_000016.mp4,fixing bicycle
7790,XPAmx_FeAJQ_000121_000131.mp4,shucking oysters
7791,XPErMLGTFPE_000169_000179.mp4,fixing bicycle
7792,XQXi-7qOjIs_000079_000089.mp4,swinging baseball bat
7793,XQiCeI8fDq4_000147_000157.mp4,playing pinball
7794,XQjWmhsjo3c_000191_000201.mp4,marriage proposal
7795,XR-Eq6a6d80_000003_000013.mp4,fixing bicycle
7796,XR5bsGxm11E_000001_000011.mp4,head stand
7797,XRddm60HEkA_000019_000029.mp4,playing pan pipes
7798,XRj4cW-_sHM_000042_000052.mp4,threading needle
7799,XRs7nbzdF2E_000025_000035.mp4,separating eggs
7800,XSJ_l4nVIjk_000414_000424.mp4,playing polo
7801,XT6fj7QuLyE_000076_000086.mp4,playing blackjack
7802,XTtfU6WrMo8_000080_000090.mp4,capsizing
7803,XU3QRss3iks_000005_000015.mp4,jaywalking
7804,XU7vab7I9o4_000039_000049.mp4,wading through water
7805,XUI8mcC9m2Q_000042_000052.mp4,smelling feet
7806,XUfMwOl6NmM_000041_000051.mp4,coloring in
7807,XUzcnG_1ooQ_000000_000010.mp4,smelling feet
7808,XVq-qbE2U_4_000024_000034.mp4,sausage making
7809,XWI1ld0Aduw_000095_000105.mp4,preparing salad
7810,XWnARPrc_rY_000103_000113.mp4,playing beer pong
7811,XWq3qBvpw80_000001_000011.mp4,acting in play
7812,XWrxE6yIAV8_000000_000010.mp4,pirouetting
7813,XX4axwFhUb0_000000_000010.mp4,pushing wheelbarrow
7814,XXCZc8m5DPE_000032_000042.mp4,playing laser tag
7815,XXiqKlEbFrg_000270_000280.mp4,mushroom foraging
7816,XXlWo8z5Bew_000009_000019.mp4,using a wrench
7817,XYDr2X3erWU_000008_000018.mp4,throwing snowballs
7818,XYgdLMcPspo_000287_000297.mp4,playing blackjack
7819,XZrTLb2ANoM_000000_000010.mp4,lifting hat
7820,X_9pk_DQI3Q_000000_000010.mp4,bodysurfing
7821,X_Q8eleXaEI_000021_000031.mp4,arguing
7822,X_SGgzri4Qk_000004_000014.mp4,bulldozing
7823,X_Y00OrDL98_000004_000014.mp4,base jumping
7824,Xa0w1oDASto_000004_000014.mp4,swinging baseball bat
7825,XaZvJqp3qIg_000000_000010.mp4,backflip (human)
7826,Xb4fP1MetqQ_000000_000010.mp4,burping
7827,XbGbTPRQW-Q_000003_000013.mp4,breathing fire
7828,XbQIzZ8w3nE_000003_000013.mp4,playing maracas
7829,Xb_nRCKhorc_000000_000010.mp4,gospel singing in church
7830,Xbd1zjCzkGY_000000_000010.mp4,tackling
7831,Xbl2TNQMe18_000000_000010.mp4,using a sledge hammer
7832,Xc5DsavbqgA_000000_000010.mp4,mountain climber (exercise)
7833,XcD4s7SykNQ_000000_000010.mp4,burping
7834,XcRQS8hr06E_000023_000033.mp4,putting on eyeliner
7835,XcSP4N9_nNU_000087_000097.mp4,massaging neck
7836,XcoqKIcQaNQ_000035_000045.mp4,shining flashlight
7837,XcrzBU2WnZo_000000_000010.mp4,cooking scallops
7838,XdoqvQsazvI_000000_000010.mp4,throwing knife
7839,Xe3-6jquHxg_001050_001060.mp4,flint knapping
7840,Xf9nt-OAhkc_000278_000288.mp4,putting on mascara
7841,XfJFMjZZVwc_000014_000024.mp4,getting a piercing
7842,XfYRRNeXVW8_000065_000075.mp4,head stand
7843,Xg3llhxFfLY_000024_000034.mp4,scrubbing face
7844,Xg8QtD0Wza4_002807_002817.mp4,cooking scallops
7845,Xgi59-2dYXQ_000007_000017.mp4,roasting pig
7846,XgoPvyG_JlA_000059_000069.mp4,base jumping
7847,XgtHVuCDYh8_000359_000369.mp4,playing marbles
7848,Xgx9pnyy4zY_000201_000211.mp4,putting on shoes
7849,Xh6BNPXf_BE_000014_000024.mp4,smelling feet
7850,XhDcRW450yg_000000_000010.mp4,playing maracas
7851,XhoxAGmQNOE_000033_000043.mp4,watching tv
7852,XiCmNSZb_yo_000549_000559.mp4,visiting the zoo
7853,XiNFo8QVHDQ_000128_000138.mp4,fencing (sport)
7854,XiqESANRId8_000055_000065.mp4,square dancing
7855,XiwKTZToPN0_000000_000010.mp4,moon walking
7856,XjAn74zCMEU_000119_000129.mp4,fly tying
7857,XjTFGD6svf0_000000_000010.mp4,delivering mail
7858,XjXZru8hGDQ_000013_000023.mp4,backflip (human)
7859,XjZYjnDsiKI_000027_000037.mp4,lock picking
7860,Xjz0OukKcFc_000006_000016.mp4,tiptoeing
7861,XkPhLyzTDdk_000010_000020.mp4,using a wrench
7862,Xkg_qzunf8o_000000_000010.mp4,photobombing
7863,XldQZTBhFug_000006_000016.mp4,combing hair
7864,Xljy8Gwq0yM_000014_000024.mp4,playing polo
7865,XlnffvvOQF8_000013_000023.mp4,sipping cup
7866,Xlp_9nNMIXM_000121_000131.mp4,preparing salad
7867,XlsEPO76BhI_000027_000037.mp4,smoking pipe
7868,XltM4CrJd0w_000005_000015.mp4,rope pushdown
7869,Xm-PEoPcmrE_000000_000010.mp4,playing hand clapping games
7870,XmJ9ww5GuQY_000146_000156.mp4,burping
7871,XmShM8-rlho_000005_000015.mp4,chiseling stone
7872,XmvcDbGN2ew_000023_000033.mp4,threading needle
7873,XmygJwidQns_000249_000259.mp4,playing pinball
7874,Xn7V_sJyM20_000012_000022.mp4,mountain climber (exercise)
7875,XnTxxDkYTOI_000003_000013.mp4,moon walking
7876,XnjVtokJm2o_000078_000088.mp4,bulldozing
7877,Xo4aLWNzN4s_000000_000010.mp4,sewing
7878,XoC7UVAt3sc_000000_000010.mp4,playing pan pipes
7879,Xp3RH4gLD3Q_000121_000131.mp4,bathing dog
7880,Xp9zoaKfafs_000032_000042.mp4,using atm
7881,XphUp1Gqxek_000067_000077.mp4,playing ocarina
7882,XpiinAHImAg_000002_000012.mp4,pinching
7883,XppCje4POHw_000000_000010.mp4,playing lute
7884,XqJmVhgVrx8_000000_000010.mp4,wading through water
7885,XqPxjAtMOUU_000059_000069.mp4,putting on lipstick
7886,XrKCKqXQWek_000086_000096.mp4,swinging baseball bat
7887,XrQPypntFO0_000000_000010.mp4,playing gong
7888,XrVAJ-j-Iuc_000070_000080.mp4,doing jigsaw puzzle
7889,Xrp-ckMoX5Q_000006_000016.mp4,standing on hands
7890,XsEsNPpAeR0_000024_000034.mp4,playing hand clapping games
7891,XsOPjpfrEeI_000005_000015.mp4,talking on cell phone
7892,XsoxpLenLz8_000055_000065.mp4,tie dying
7893,XsrfiaY53qc_000000_000010.mp4,sipping cup
7894,XttznOpIovU_000131_000141.mp4,getting a piercing
7895,XubKuvXMTIc_000014_000024.mp4,trimming shrubs
7896,XuzS1NO0RaM_000000_000010.mp4,pushing wheelbarrow
7897,XvS6ZP6Jb50_000027_000037.mp4,adjusting glasses
7898,XwEP_JnlqQA_000018_000028.mp4,using a wrench
7899,XwP6sOrhgqs_000000_000010.mp4,riding snow blower
7900,Xx354aulivI_000030_000040.mp4,combing hair
7901,XxEnntdN8jU_000175_000185.mp4,base jumping
7902,XxzSwa9JnOk_000030_000040.mp4,capsizing
7903,XzJYINijDb8_000439_000449.mp4,putting on foundation
7904,XzMj_ZGI9vQ_000098_000108.mp4,mushroom foraging
7905,Xz_rYJLOgaM_000038_000048.mp4,passing soccer ball
7906,Y--qzXQqomk_000042_000052.mp4,capsizing
7907,Y-o3-aTP1ro_000060_000070.mp4,sausage making
7908,Y0e7eHfNFlc_000056_000066.mp4,putting on mascara
7909,Y0sS-UEkENU_000063_000073.mp4,opening wine bottle
7910,Y16kiSUH3lM_000144_000154.mp4,changing gear in car
7911,Y1D7af7PCI4_000000_000010.mp4,arguing
7912,Y1KTB0VKSV0_000016_000026.mp4,vacuuming floor
7913,Y1PvKD07gQg_000074_000084.mp4,using a power drill
7914,Y1YAbcgbyU0_000006_000016.mp4,throwing snowballs
7915,Y1vtmvHjrQ0_000000_000010.mp4,hugging baby
7916,Y23mSdcAh2A_000013_000023.mp4,playing lute
7917,Y255goXNPVE_000036_000046.mp4,backflip (human)
7918,Y2GO97z_ogA_000163_000173.mp4,acting in play
7919,Y31zw2C905A_000072_000082.mp4,sewing
7920,Y3ZSg3EbtnE_000000_000010.mp4,burping
7921,Y3_C89tTpBM_000123_000133.mp4,talking on cell phone
7922,Y4AI4OY49Wc_000006_000016.mp4,standing on hands
7923,Y4BgTXnYCIE_000125_000135.mp4,dyeing eyebrows
7924,Y4IEC5kxFd0_000026_000036.mp4,threading needle
7925,Y4pE1hdHWkM_000012_000022.mp4,skiing mono
7926,Y5AL6kMd0ck_000032_000042.mp4,sleeping
7927,Y5IOg63z_MA_000129_000139.mp4,lighting fire
7928,Y5ddyyEglOY_000014_000024.mp4,steer roping
7929,Y5zbSHeJEmk_000003_000013.mp4,smoking pipe
7930,Y66qXZjjQnw_000058_000068.mp4,mushroom foraging
7931,Y67SQ7Nc2y8_000062_000072.mp4,preparing salad
7932,Y68xIlFj0Co_000152_000162.mp4,playing field hockey
7933,Y6S0tuO6nHU_000000_000010.mp4,playing pan pipes
7934,Y7-0yx9ufZ4_000026_000036.mp4,trimming shrubs
7935,Y70IQuxAO9Y_000065_000075.mp4,cutting orange
7936,Y7Lb01-BPCs_000008_000018.mp4,preparing salad
7937,Y7q2hT4zUF4_000000_000010.mp4,battle rope training
7938,Y8fbPOhjDw4_000077_000087.mp4,tagging graffiti
7939,Y8wj7N_sjT0_000042_000052.mp4,putting on lipstick
7940,Y9KR_tSsU9k_000023_000033.mp4,shaping bread dough
7941,Y9b1-v3F-ZU_000258_000268.mp4,putting on eyeliner
7942,Y9sLMag9SfY_000004_000014.mp4,sucking lolly
7943,Y9v2_wy_91w_000027_000037.mp4,blowing bubble gum
7944,Y9yTPzxF-7Q_000045_000055.mp4,vacuuming floor
7945,YAcPSHuiEiM_000010_000020.mp4,yarn spinning
7946,YBFryQcipqk_000722_000732.mp4,using puppets
7947,YBH2uCz1LT0_000022_000032.mp4,poking bellybutton
7948,YBRC7xWYxLc_000003_000013.mp4,breaking boards
7949,YBYAUCfIQ6Y_000006_000016.mp4,bull fighting
7950,YBj1vEGKm8s_000119_000129.mp4,putting on foundation
7951,YBvLHykSvZY_000103_000113.mp4,tie dying
7952,YC16O4IAg-g_000021_000031.mp4,separating eggs
7953,YC1xR-ZzAU4_000009_000019.mp4,blowdrying hair
7954,YC5mMvykJzk_000039_000049.mp4,docking boat
7955,YC6MlalvceQ_000008_000018.mp4,tackling
7956,YCfs5_Nfu_k_000059_000069.mp4,dyeing eyebrows
7957,YDO9UgC1bjI_000042_000052.mp4,steer roping
7958,YDcLDX29D28_000000_000010.mp4,pirouetting
7959,YDebWR8w3mY_000000_000010.mp4,steer roping
7960,YDtG9S0uPjo_000416_000426.mp4,fly tying
7961,YDw55j6WBKo_000008_000018.mp4,shaping bread dough
7962,YEkFj1nAnPg_000032_000042.mp4,throwing tantrum
7963,YEv6FxpMcys_000005_000015.mp4,tying shoe laces
7964,YF1yFrgNrD0_000011_000021.mp4,jaywalking
7965,YFaqCl8hk_g_000017_000027.mp4,putting on mascara
7966,YFcpZmO2INQ_000044_000054.mp4,wood burning (art)
7967,YFx1dB6211s_001395_001405.mp4,curling (sport)
7968,YGD5h5JQdIM_000038_000048.mp4,photocopying
7969,YGYeliijR2o_000006_000016.mp4,lighting fire
7970,YGZfg37jg5c_000117_000127.mp4,lifting hat
7971,YGenxC6wcQc_000000_000010.mp4,hugging baby
7972,YGpEUTIY8oo_000043_000053.mp4,needle felting
7973,YHBmJVWiKas_000000_000010.mp4,mountain climber (exercise)
7974,YHUEmXszCIQ_000000_000010.mp4,casting fishing line
7975,YILcbkJz7rY_000030_000040.mp4,lock picking
7976,YIM03sTg1oY_000003_000013.mp4,playing lute
7977,YITBjIuQpVo_000004_000014.mp4,delivering mail
7978,YIVF69i-CfQ_000003_000013.mp4,fly tying
7979,YIbqncQKpXo_000001_000011.mp4,throwing tantrum
7980,YJAqn4racCw_000093_000103.mp4,blowing bubble gum
7981,YJBIF6X_e4s_000176_000186.mp4,square dancing
7982,YJYmAtRcI_I_000004_000014.mp4,sausage making
7983,YJu164GZaXo_000000_000010.mp4,yarn spinning
7984,YK0by3BgDGU_000000_000010.mp4,sipping cup
7985,YK284m0wJME_000177_000187.mp4,planing wood
7986,YK60TvhmmK8_000063_000073.mp4,throwing snowballs
7987,YKGq0cinRuo_000008_000018.mp4,playing polo
7988,YKKrlNpE5Bg_000138_000148.mp4,tasting wine
7989,YKUG3JxKX8M_000015_000025.mp4,dyeing eyebrows
7990,YKZZTPRUPOg_000000_000010.mp4,separating eggs
7991,YKfZzRbgZmc_000048_000058.mp4,cracking knuckles
7992,YKghuVrrbyY_000000_000010.mp4,opening wine bottle
7993,YLCkE9LPzmI_000320_000330.mp4,packing
7994,YLW0KAyw_vQ_000515_000525.mp4,embroidering
7995,YLZPs5iw7yo_000023_000033.mp4,throwing tantrum
7996,YLqSd-Fwh5g_000023_000033.mp4,gold panning
7997,YM3XTBHjBzQ_000007_000017.mp4,crossing eyes
7998,YMCSecGxwIo_000014_000024.mp4,standing on hands
7999,YMNiDtlH7j4_000013_000023.mp4,using a sledge hammer
8000,YMhtZ2fzLJQ_000024_000034.mp4,karaoke
8001,YMlreR1DhG8_000054_000064.mp4,longboarding
8002,YN8aaKRhrpg_000000_000010.mp4,throwing knife
8003,YNJvVuhjv2g_000120_000130.mp4,ironing hair
8004,YNPaPr83tCI_000000_000010.mp4,lifting hat
8005,YNlZs27c8oE_000288_000298.mp4,gold panning
8006,YNuIiVE_yNg_000003_000013.mp4,yarn spinning
8007,YO0W8d2EwCI_000023_000033.mp4,talking on cell phone
8008,YO3JvtY-rlI_000362_000372.mp4,needle felting
8009,YO6xnomVihE_000917_000927.mp4,flint knapping
8010,YO9ZlA0cirE_000001_000011.mp4,photobombing
8011,YODvR4JNgEg_000096_000106.mp4,using a wrench
8012,YOfGQ1CuGsM_000036_000046.mp4,trimming shrubs
8013,YPnTE_t80OE_000000_000010.mp4,mushroom foraging
8014,YPpdGzZZI-M_000058_000068.mp4,capsizing
8015,YPpgdATo-JE_000034_000044.mp4,shining flashlight
8016,YPvL0SLvgrE_000013_000023.mp4,drooling
8017,YPzci-WYpHs_000109_000119.mp4,karaoke
8018,YQBVLrPMAuI_000000_000010.mp4,using a power drill
8019,YQm5i1tlr10_000009_000019.mp4,chiseling stone
8020,YQnAvy6OutM_000290_000300.mp4,roasting pig
8021,YRBcyHwbFdk_000015_000025.mp4,longboarding
8022,YRE-KV6EHyk_000024_000034.mp4,cutting apple
8023,YRXvIZW0hxs_000000_000010.mp4,chopping meat
8024,YRq7Bh2AkRY_000573_000583.mp4,karaoke
8025,YRuowjNTY2Y_000000_000010.mp4,lighting fire
8026,YSMQ8GPK0gY_000253_000263.mp4,playing beer pong
8027,YSpaS2rf2aw_000000_000010.mp4,photobombing
8028,YTBew1ogPBk_000014_000024.mp4,playing gong
8029,YT_86tS59Oc_000033_000043.mp4,playing marbles
8030,YUF34u08iFs_000000_000010.mp4,bodysurfing
8031,YUIHuNPfeps_000002_000012.mp4,tasting wine
8032,YUMnjFtT7wQ_000013_000023.mp4,playing darts
8033,YUVrEjKMdw4_000000_000010.mp4,throwing knife
8034,YWb5nETps-w_000042_000052.mp4,putting on foundation
8035,YXNULdK-nj8_000019_000029.mp4,winking
8036,YXfa8zkRj4A_000022_000032.mp4,skiing mono
8037,YY5AFoEsQfo_000039_000049.mp4,sewing
8038,YYRthosxzos_000031_000041.mp4,drooling
8039,YYc52zl54Do_000027_000037.mp4,wood burning (art)
8040,YYtHeZVY4V8_000003_000013.mp4,shaping bread dough
8041,YZPXf0sYrcA_000006_000016.mp4,wading through water
8042,YZQKK5qyfZ0_000043_000053.mp4,playing laser tag
8043,YZV0FRGPNlY_000010_000020.mp4,fencing (sport)
8044,Y_6e2paiNeg_000072_000082.mp4,rolling pastry
8045,Y_og6s--Ygs_000001_000011.mp4,vacuuming floor
8046,Ya2myHFf7z4_000031_000041.mp4,putting on mascara
8047,Ya5n5QfIRNU_000001_000011.mp4,longboarding
8048,YaNBryjQ8yQ_000000_000010.mp4,mountain climber (exercise)
8049,YaTkyg5m94o_000011_000021.mp4,head stand
8050,Yb2eN9-I3OU_000000_000010.mp4,luge
8051,YcKNjh4PfUE_000112_000122.mp4,scrubbing face
8052,YcWwDHoCGaI_000066_000076.mp4,gospel singing in church
8053,YcZTAtwj0hE_000008_000018.mp4,making paper aeroplanes
8054,YcqrLCVQnww_000024_000034.mp4,chiseling wood
8055,YdWkfHvKieM_000010_000020.mp4,separating eggs
8056,YdaIJTkjPk0_000099_000109.mp4,playing field hockey
8057,YdbdF6kes6Q_000004_000014.mp4,wading through water
8058,Ye1M9awpYiY_000005_000015.mp4,ironing hair
8059,YeBn7_Oav70_000013_000023.mp4,rolling pastry
8060,YeR-Tz72FUQ_000006_000016.mp4,putting on lipstick
8061,YeUPzoi0Qko_000001_000011.mp4,chopping meat
8062,YeoeTlrmV3c_000026_000036.mp4,playing marbles
8063,YerhPPK_rpM_000102_000112.mp4,planing wood
8064,YfbKsifsupA_000000_000010.mp4,smelling feet
8065,YfnzyhLCUGs_000031_000041.mp4,acting in play
8066,Yg8oDAvjqEE_000000_000010.mp4,fencing (sport)
8067,YgWQartQ-j0_000060_000070.mp4,playing with trains
8068,YgyOBMecn-I_000012_000022.mp4,pushing wheelbarrow
8069,Yh2Yj-RZQ6k_000064_000074.mp4,cutting orange
8070,YhAN7HJQLWM_000118_000128.mp4,separating eggs
8071,YhiR29Le-KY_000081_000091.mp4,karaoke
8072,Yhsg9k1cqLY_000027_000037.mp4,calligraphy
8073,YiCeaLUUvHo_000005_000015.mp4,cutting apple
8074,YiMAM-ElOho_000028_000038.mp4,bottling
8075,YiTBoeJmEqw_000117_000127.mp4,putting on foundation
8076,Yj2vTTqItOk_000225_000235.mp4,putting on lipstick
8077,YjVtIs_LaA8_000021_000031.mp4,bull fighting
8078,Yjub-tNqp_M_000000_000010.mp4,using a sledge hammer
8079,Yjuif-o1CXQ_000000_000010.mp4,raising eyebrows
8080,YjzAbMtrqos_000280_000290.mp4,calligraphy
8081,YkUE8TWKKJI_000010_000020.mp4,chiseling stone
8082,YkZigvdnSw8_000049_000059.mp4,rolling pastry
8083,YkjGP2cVi3o_000071_000081.mp4,gold panning
8084,Yl-OD0m6dL8_000025_000035.mp4,ironing hair
8085,Yl_tzyNYJSc_000053_000063.mp4,sawing wood
8086,YnDEtGvAJ0Q_000017_000027.mp4,trimming shrubs
8087,YnapyZC3bFs_000354_000364.mp4,geocaching
8088,Yo1xk_rYxOg_000053_000063.mp4,photocopying
8089,YoKhrZrHdZs_000029_000039.mp4,sipping cup
8090,YoM6cih7sLY_000000_000010.mp4,base jumping
8091,Yo_aWc6xz30_000039_000049.mp4,using puppets
8092,YourYQ9hcak_000082_000092.mp4,using a microscope
8093,Ypbcpva-2Qw_000011_000021.mp4,fencing (sport)
8094,Ypsj3_mOsKI_000006_000016.mp4,playing laser tag
8095,YpyJSc4ih7g_000005_000015.mp4,mosh pit dancing
8096,Yq1w1p2XquQ_000498_000508.mp4,yarn spinning
8097,Yq9OJmM8lB4_000000_000010.mp4,wading through water
8098,YqSgHSkKLHw_000115_000125.mp4,calligraphy
8099,YqbzKPY_VHU_000002_000012.mp4,sausage making
8100,Yqvyu0f09qw_000010_000020.mp4,ice swimming
8101,YrMap5v889I_000013_000023.mp4,using a sledge hammer
8102,YrZGHvPiPPA_000151_000161.mp4,embroidering
8103,YrlJLUKLSGA_000024_000034.mp4,riding snow blower
8104,Yrx9I4thm_Q_000048_000058.mp4,packing
8105,YtPBIABBIFo_000016_000026.mp4,vacuuming floor
8106,YuNK_voCRfg_000001_000011.mp4,playing hand clapping games
8107,YumzQGk4TLk_000001_000011.mp4,vacuuming floor
8108,Yuzk3LoVSpE_000095_000105.mp4,playing beer pong
8109,Yv4U_BJzZ18_000118_000128.mp4,needle felting
8110,YvTJ-N6QZ-o_000019_000029.mp4,sipping cup
8111,YvejGgn-uIQ_000000_000010.mp4,casting fishing line
8112,YvmTp2ZPHTI_000077_000087.mp4,packing
8113,YwJuHAkYU6A_000061_000071.mp4,delivering mail
8114,YwmH7KPlmIU_000002_000012.mp4,talking on cell phone
8115,YwuiltxCg3I_000095_000105.mp4,sawing wood
8116,Yx_tqYTJhww_000000_000010.mp4,raising eyebrows
8117,YxtLpH9-6bg_000057_000067.mp4,passing soccer ball
8118,YyKscbzrwKI_000101_000111.mp4,skiing mono
8119,YyUSiOXiQ-s_000020_000030.mp4,passing soccer ball
8120,YyYTVz_wKL0_000000_000010.mp4,winking
8121,YylRAoazxtY_000009_000019.mp4,sleeping
8122,YzVQxcWQSaM_000007_000017.mp4,combing hair
8123,YzbkvLjihBU_000000_000010.mp4,visiting the zoo
8124,YzfdKYeWJTo_000002_000012.mp4,raising eyebrows
8125,Z-30CKlHQ4k_000001_000011.mp4,vacuuming floor
