,videoname,labels
7066,Tkse26ovdiI_000035_000045.mp4,card throwing
7067,Tm7eFajyrVU_000014_000024.mp4,sucking lolly
7068,Tmqaff31v8g_000000_000010.mp4,threading needle
7069,TnEGc3DK_8o_000002_000012.mp4,ice swimming
7070,TnUdvVrqYo8_000000_000010.mp4,photobombing
7071,TncKvRw42g4_000193_000203.mp4,using inhaler
7072,Tnm8ZZ2AkV0_000689_000699.mp4,leatherworking
7073,TnqWcHsf-UA_000024_000034.mp4,throwing snowballs
7074,TnxMk2Bzmio_000197_000207.mp4,playing blackjack
7075,ToEvkndpxc8_000714_000724.mp4,installing carpet
7076,ToLSMkUGWnU_000032_000042.mp4,lighting fire
7077,ToP_W4jZGws_000022_000032.mp4,waving hand
7078,ToRfLVLUqPg_000011_000021.mp4,lighting fire
7079,ToUyOQ48aEs_000000_000010.mp4,swinging baseball bat
7080,Toiq9jNV_FA_000006_000016.mp4,opening door
7081,Tp3_gEwMqD8_000031_000041.mp4,walking through snow
7082,Tp3ah-mBscE_000025_000035.mp4,longboarding
7083,TpWG2HrdLFA_000005_000015.mp4,laying tiles
7084,Tq1RlyjBA60_000000_000010.mp4,cracking knuckles
7085,TqilMQH7LEM_000154_000164.mp4,making balloon shapes
7086,TqrieRuLkj8_000038_000048.mp4,passing soccer ball
7087,Tqs75TPXqeI_000306_000316.mp4,smashing
7088,TtTXKHLYjhE_000007_000017.mp4,photobombing
7089,TthC7_AvprQ_000063_000073.mp4,repairing puncture
7090,TuTra8CpTZQ_000611_000621.mp4,fixing bicycle
7091,Tv7sdrtqLUE_000000_000010.mp4,riding snow blower
7092,TvERNk8QCuI_000000_000010.mp4,burping
7093,TvgNN3_Rpgc_000066_000076.mp4,archaeological excavation
7094,TvuIPbsPtY8_000047_000057.mp4,playing lute
7095,Tvy_CLXWMIk_000009_000019.mp4,roasting marshmallows
7096,TwJacUvsxJU_000225_000235.mp4,sawing wood
7097,TwJadEJjuRA_000719_000729.mp4,using puppets
7098,TwhVVnkWOZ8_000054_000064.mp4,home roasting coffee
7099,Twwd3gf2AbE_000011_000021.mp4,geocaching
7100,Tx496CuuR4o_000047_000057.mp4,packing
7101,TxOI3xdN-qY_000095_000105.mp4,casting fishing line
7102,TxY4mHwe7Xc_000146_000156.mp4,tie dying
7103,Ty5wRtRU_s4_000000_000010.mp4,playing ocarina
7104,TynbSqJN5eM_000045_000055.mp4,roasting marshmallows
7105,TzfPAJ58yzU_000175_000185.mp4,putting on mascara
7106,TziLeljWxDE_000000_000010.mp4,carving ice
7107,U-40uIlXEQI_000084_000094.mp4,marriage proposal
7108,U-4s9IWqAms_000391_000401.mp4,needle felting
7109,U-v5qxKCIQU_000195_000205.mp4,packing
7110,U0OXsBs6e6k_000018_000028.mp4,throwing knife
7111,U0PZdFVRKFM_000002_000012.mp4,playing darts
7112,U0VYgbuiiGM_000003_000013.mp4,steer roping
7113,U0nB81hFejc_000004_000014.mp4,lock picking
7114,U0nkcYAsb0E_000000_000010.mp4,curling (sport)
7115,U0wvELpDtOs_000330_000340.mp4,fly tying
7116,U18T0fBFd7M_000000_000010.mp4,cooking scallops
7117,U1Fkt5ftGNw_000000_000010.mp4,cosplaying
7118,U1NV10RuV6Y_000052_000062.mp4,using inhaler
7119,U1PeClBuFfg_000074_000084.mp4,opening wine bottle
7120,U1dg9aODXdA_000000_000010.mp4,jumping bicycle
7121,U1g_8d-lVuk_000000_000010.mp4,using inhaler
7122,U1v2pyoOnEA_000188_000198.mp4,wood burning (art)
7123,U1xMjCKfEog_000000_000010.mp4,putting on shoes
7124,U2-6q5eoGY0_000007_000017.mp4,riding snow blower
7125,U20otVE7kIM_000091_000101.mp4,archaeological excavation
7126,U2IS8j3F0L4_000101_000111.mp4,bulldozing
7127,U2ViW-cMcXY_000002_000012.mp4,steer roping
7128,U2WLcDQ3t3o_000462_000472.mp4,flint knapping
7129,U34XvZySTlw_000043_000053.mp4,delivering mail
7130,U37BhFr5_vg_000017_000027.mp4,watching tv
7131,U3Mob03WduY_000022_000032.mp4,fixing bicycle
7132,U3Rj-f1xN04_000063_000073.mp4,swinging baseball bat
7133,U3hEq3BbI-k_000006_000016.mp4,falling off bike
7134,U3zD9qusM8U_000029_000039.mp4,skiing mono
7135,U428pavSVFw_000116_000126.mp4,marriage proposal
7136,U4AYnpvgf-0_000143_000153.mp4,putting on lipstick
7137,U4_Au7Vx--Q_000007_000017.mp4,delivering mail
7138,U4egfSw9HKM_000173_000183.mp4,leatherworking
7139,U5SDG2fLdZw_000000_000010.mp4,playing polo
7140,U5cfdQgZO-Q_000049_000059.mp4,making paper aeroplanes
7141,U6BEubY4gmQ_000037_000047.mp4,looking at phone
7142,U6tDDJ12-gs_000055_000065.mp4,trimming shrubs
7143,U712xgM_WA4_000003_000013.mp4,alligator wrestling
7144,U78mVhWqFpY_000341_000351.mp4,making cheese
7145,U7TmVG58zSU_000058_000068.mp4,tasting wine
7146,U7Y0lS4GZtU_000701_000711.mp4,flint knapping
7147,U7cgKU3iNm4_000000_000010.mp4,visiting the zoo
7148,U7jJ4bXNNmA_000018_000028.mp4,luge
7149,U8EcPO6C1tk_000207_000217.mp4,repairing puncture
7150,U8eCWwotngE_000000_000010.mp4,skipping stone
7151,U8v5WFUqww4_000021_000031.mp4,huddling
7152,U96UAHhLUU4_000000_000010.mp4,crossing eyes
7153,U9IVijDU78c_000000_000010.mp4,making paper aeroplanes
7154,UA3FtOH8FQk_000380_000390.mp4,making cheese
7155,UAnD7x3a4P4_000176_000186.mp4,square dancing
7156,UAoFiGW7E5E_000000_000010.mp4,passing soccer ball
7157,UAsOyFC8iks_000043_000053.mp4,archaeological excavation
7158,UAsYzi6GEh0_000017_000027.mp4,tightrope walking
7159,UAtnTNgCH44_000043_000053.mp4,tightrope walking
7160,UB-3F0BXxTw_000008_000018.mp4,carving ice
7161,UB0WeKu6PBU_000047_000057.mp4,dyeing eyebrows
7162,UBN4HlpV7jE_000007_000017.mp4,using a wrench
7163,UBcn20_ypZM_000035_000045.mp4,cosplaying
7164,UBpotALThn4_000051_000061.mp4,cracking knuckles
7165,UClTsMhl_qY_000089_000099.mp4,clam digging
7166,UCoTczwMO5Y_000000_000010.mp4,playing lute
7167,UDdMt2s_sCY_000000_000010.mp4,sleeping
7168,UDnILNOoqKE_000000_000010.mp4,skipping stone
7169,UE6svqZMiyE_000103_000113.mp4,playing polo
7170,UE9gRSPrSCw_000030_000040.mp4,playing blackjack
7171,UEGKhjaP-Zo_000048_000058.mp4,watching tv
7172,UEj7bIY-5is_000008_000018.mp4,hand washing clothes
7173,UF-miJck_W0_000000_000010.mp4,bull fighting
7174,UF9y8MnM5SM_000000_000010.mp4,swimming front crawl
7175,UFG20thSg6A_000001_000011.mp4,shuffling feet
7176,UFKdPeCZk5M_000014_000024.mp4,swimming front crawl
7177,UFcJ0bh2kpA_000088_000098.mp4,using inhaler
7178,UFetbjf5hJw_000102_000112.mp4,playing polo
7179,UFl26vsfEXc_000106_000116.mp4,poking bellybutton
7180,UFznljY26aA_000000_000010.mp4,shopping
7181,UGd5UhpVKQM_000027_000037.mp4,capsizing
7182,UGpm7NnOiBk_000000_000010.mp4,preparing salad
7183,UGyWFN3Yz10_000044_000054.mp4,putting in contact lenses
7184,UHD2Xr-7mJc_000013_000023.mp4,playing ocarina
7185,UI30YttsbLc_000048_000058.mp4,looking at phone
7186,UI6t37o8anc_000000_000010.mp4,putting in contact lenses
7187,UI7VL6B_umk_000220_000230.mp4,ironing hair
7188,UIFhIOXFdR4_000150_000160.mp4,making balloon shapes
7189,UILBsZjH0Zg_000003_000013.mp4,tiptoeing
7190,UIM5_73hcNg_000122_000132.mp4,leatherworking
7191,UIcwzp-fU78_000015_000025.mp4,huddling
7192,UJ6YabbPgGE_000008_000018.mp4,base jumping
7193,UJEqfHa5pfI_000004_000014.mp4,blowing bubble gum
7194,UJT6q5lgbnw_000000_000010.mp4,adjusting glasses
7195,UJVUmN8ICRE_000035_000045.mp4,using bagging machine
7196,UJawPmTHwjk_000073_000083.mp4,casting fishing line
7197,UJmSFQLY_YQ_000013_000023.mp4,chiseling stone
7198,UJnP5FT_HpE_000001_000011.mp4,jumping bicycle
7199,UK9AcacBjbg_000133_000143.mp4,adjusting glasses
7200,UKMS9pLYF2M_000428_000438.mp4,calligraphy
7201,UL9GzBJwmz0_000014_000024.mp4,capsizing
7202,ULCh6Oczewo_000095_000105.mp4,chopping meat
7203,ULE84JH_SQQ_000039_000049.mp4,wading through water
7204,ULIBMaQj2ww_000167_000177.mp4,wood burning (art)
7205,UL_RSCxXO2Q_000009_000019.mp4,popping balloons
7206,ULy7K_6TCvE_000107_000117.mp4,putting on mascara
7207,UMHLo7FfTSs_000023_000033.mp4,head stand
7208,UMM50zGEY2A_000000_000010.mp4,coloring in
7209,UMMZXifxFxY_000000_000010.mp4,opening refrigerator
7210,UMxCKtAXChk_000000_000010.mp4,waving hand
7211,UN5mh98bQ9I_000000_000010.mp4,directing traffic
7212,UNBhhqovDfs_000018_000028.mp4,playing maracas
7213,UNWWUb4unA0_000086_000096.mp4,attending conference
7214,UNf3fq3UvKw_000085_000095.mp4,chopping meat
7215,UO3Gc7ABqlw_000009_000019.mp4,chopping meat
7216,UP30pZ_pG5M_000010_000020.mp4,using a paint roller
7217,UPDvRXS19Kw_000013_000023.mp4,staring
7218,UPS5O921wZA_000134_000144.mp4,shopping
7219,UQuNagHDifk_000247_000257.mp4,calculating
7220,UR1ZUEx0hLs_000000_000010.mp4,directing traffic
7221,USSW05xUUQ4_000016_000026.mp4,hand washing clothes
7222,USTTxjjD3ZM_000012_000022.mp4,dyeing eyebrows
7223,USV3tpyRqL0_000007_000017.mp4,luge
7224,USYnB-IcveE_000067_000077.mp4,carving ice
7225,USyuzIqTrz4_000000_000010.mp4,combing hair
7226,UT0ZtfYdkec_000000_000010.mp4,popping balloons
7227,UTujTpRO43g_000114_000124.mp4,ice swimming
7228,UU5i_iU5be8_000005_000015.mp4,home roasting coffee
7229,UUiKYYNlKSk_000061_000071.mp4,threading needle
7230,UV0wW5WgAkg_000019_000029.mp4,threading needle
7231,UV6nhxLDvYA_000097_000107.mp4,playing lute
7232,UW9trQdMxMg_000031_000041.mp4,using puppets
7233,UWPmNO9knhI_000001_000011.mp4,shopping
7234,UYUY0YFnwQ8_000010_000020.mp4,casting fishing line
7235,UZWiGlc4t68_000155_000165.mp4,tightrope walking
7236,UZY4T4wQpx8_000000_000010.mp4,falling off bike
7237,Ua73u7z6U6w_000000_000010.mp4,lawn mower racing
7238,UaGDzoD6KQM_000017_000027.mp4,shaping bread dough
7239,UaSi3joxn8w_000035_000045.mp4,using a wrench
7240,UbIIJCKx7WM_000064_000074.mp4,chopping meat
7241,UbsCC6vw1dg_000067_000077.mp4,packing
7242,Uc4zmxtfpNA_000131_000141.mp4,photocopying
7243,UcHvmRMLNF4_000014_000024.mp4,using inhaler
7244,UcQ93MmrvUc_000350_000360.mp4,ironing hair
7245,Ud5JjlF5GBY_000003_000013.mp4,battle rope training
7246,UdOvpGTMDWM_000145_000155.mp4,jaywalking
7247,UdsJTEorZqQ_000026_000036.mp4,playing blackjack
7248,UebaDustUmE_000047_000057.mp4,using a microscope
7249,UedC5JizZME_003157_003167.mp4,attending conference
7250,UfH2U4lbNF8_000122_000132.mp4,archaeological excavation
7251,Ug71ECXU17Q_000057_000067.mp4,putting on eyeliner
7252,UgUVRCyG65Q_000178_000188.mp4,wading through water
7253,UgccZsIj3wc_000031_000041.mp4,breaking boards
7254,UgfOYGdby0M_000004_000014.mp4,using atm
7255,Ugjt4FOqPdM_000032_000042.mp4,carving ice
7256,Uh86CeOapRI_000034_000044.mp4,swinging baseball bat
7257,UiPKNUXR6vM_000015_000025.mp4,karaoke
7258,Uj-jglrrLBc_000057_000067.mp4,adjusting glasses
7259,Uj0h64Y4HPM_000210_000220.mp4,playing field hockey
7260,UjZSJb7Mxgs_000000_000010.mp4,combing hair
7261,UmJlzpnL3sE_000074_000084.mp4,laying stone
7262,UmWD3Ynwp4o_000002_000012.mp4,delivering mail
7263,UmuUHepSF0g_000020_000030.mp4,laying concrete
7264,Un1N3n9be_k_000033_000043.mp4,clam digging
7265,Un7VvZVr0Hg_000006_000016.mp4,falling off bike
7266,UnF6lP-jL3g_000072_000082.mp4,threading needle
7267,UnF_71sOgh0_000024_000034.mp4,putting on sari
7268,Uo3ZC3rdJZc_000092_000102.mp4,riding snow blower
7269,UpBmqufZQlI_000004_000014.mp4,falling off chair
7270,UpEEV2rxZiU_000042_000052.mp4,photocopying
7271,UpJtWB-w7SQ_000364_000374.mp4,chopping meat
7272,UpSmXkCbVco_000003_000013.mp4,bulldozing
7273,Upwd40kQbrg_000011_000021.mp4,using puppets
7274,Upx25p5275U_000149_000159.mp4,laying concrete
7275,UqwYCtBkpqQ_000014_000024.mp4,putting in contact lenses
7276,Urjt0hchaWw_000000_000010.mp4,popping balloons
7277,UrlaurYeBgM_000074_000084.mp4,weaving fabric
7278,Us2xQrpNtpc_000040_000050.mp4,planing wood
7279,UsPM4T82U24_000002_000012.mp4,base jumping
7280,UseMuz6Kfo0_000001_000011.mp4,base jumping
7281,Ut4sOPCYHtI_000003_000013.mp4,pinching
7282,UuAkAUw3ZcA_000255_000265.mp4,tie dying
7283,UuPoArIek_I_000005_000015.mp4,tiptoeing
7284,UuaJf2F3COA_000004_000014.mp4,huddling
7285,UupIVdLYxEM_000202_000212.mp4,calculating
7286,UvIQv8RxscI_000000_000010.mp4,playing ocarina
7287,UvStESHJZLQ_000041_000051.mp4,cracking knuckles
7288,UvbjUwVDz8Y_000003_000013.mp4,lock picking
7289,UvxjHPK2VxI_000098_000108.mp4,blowdrying hair
7290,Uwd63ABjrNE_000043_000053.mp4,tightrope walking
7291,Uwj7jnQ8n8I_000003_000013.mp4,jaywalking
7292,Uwm-JDypg4g_000118_000128.mp4,pinching
7293,UyNaqQMWuho_000222_000232.mp4,flint knapping
7294,Uz1-IGojN-s_000005_000015.mp4,rolling pastry
7295,UzDlrE47UPE_000045_000055.mp4,playing darts
7296,UzZP-RYakMQ_000000_000010.mp4,waving hand
7297,V-FeM75Bx3E_000006_000016.mp4,cosplaying
7298,V-mIweFDhsQ_000000_000010.mp4,card throwing
7299,V-oHKrhsUpk_000012_000022.mp4,card throwing
7300,V0Ls9oGswqA_000016_000026.mp4,fixing bicycle
7301,V0PWDzi1Hgg_000000_000010.mp4,installing carpet
7302,V0nD9Q7KTPs_000042_000052.mp4,lighting fire
7303,V16n0O2pWMc_000010_000020.mp4,mosh pit dancing
7304,V1Np2SF6Rx0_000006_000016.mp4,passing soccer ball
7305,V1QSKqWvxL4_000045_000055.mp4,clam digging
7306,V1x5QXVV3OU_000001_000011.mp4,opening refrigerator
7307,V1yoTsFT4d8_000000_000010.mp4,raising eyebrows
7308,V20gbaKpvoU_000072_000082.mp4,shopping
7309,V2Qj6jb75q0_000025_000035.mp4,making bubbles
7310,V2QugT-H-ok_000056_000066.mp4,pushing wheelbarrow
7311,V2m3TtXhhpQ_000119_000129.mp4,playing lute
7312,V2wXskUbl5k_000016_000026.mp4,using a power drill
7313,V3-QAv1ZyA0_000032_000042.mp4,swimming front crawl
7314,V3LiGw5eABw_000001_000011.mp4,head stand
7315,V3NketTbxpk_000042_000052.mp4,ironing hair
7316,V3POZ3-NzPE_000012_000022.mp4,playing lute
7317,V3VgUN0Thn4_000247_000257.mp4,preparing salad
7318,V43Kn2ZaIUg_000000_000010.mp4,contorting
7319,V447wT2VVn4_000000_000010.mp4,skipping stone
7320,V4HvJarYQ1w_000000_000010.mp4,roasting marshmallows
7321,V4PxZ7w8G5I_000014_000024.mp4,jaywalking
7322,V4iKmf7CNXU_000079_000089.mp4,scrubbing face
7323,V4rOzqXjcPc_000022_000032.mp4,scrubbing face
7324,V4rhq69hCEA_000033_000043.mp4,playing ocarina
7325,V5t9uuCEw7s_000010_000020.mp4,passing soccer ball
7326,V6GmvJU0l7c_000001_000011.mp4,historical reenactment
7327,V6S6nNE-QUc_000005_000015.mp4,preparing salad
7328,V6TSWc04iDg_000000_000010.mp4,breaking boards
7329,V6YiUjdutMM_000011_000021.mp4,threading needle
7330,V6q84Z45pxw_000443_000453.mp4,repairing puncture
7331,V72zTdKouMY_000014_000024.mp4,pouring beer
7332,V7BqkJrMTMI_000001_000011.mp4,throwing tantrum
7333,V7BwcaUt6hI_000009_000019.mp4,luge
7334,V7GlFQTt1mw_000117_000127.mp4,karaoke
7335,V7HhrX6JCFU_000138_000148.mp4,popping balloons
7336,V7_gqD2bjIw_000022_000032.mp4,base jumping
7337,V81DmEy8zTc_000035_000045.mp4,building lego
7338,V8mJmG3Q0fA_000018_000028.mp4,home roasting coffee
7339,V9f0nvMM0fc_000003_000013.mp4,playing maracas
7340,V9unP5_VlUw_000228_000238.mp4,using a paint roller
7341,VA3mrlZTJQ0_000000_000010.mp4,rope pushdown
7342,VA7RUhh7L68_000009_000019.mp4,ice swimming
7343,VAEYuofQd34_000254_000264.mp4,clam digging
7344,VAEsH3UvpiI_000282_000292.mp4,laying tiles
7345,VAGeFpxkFeM_000042_000052.mp4,flint knapping
7346,VAIjn4rXuvw_000053_000063.mp4,putting on eyeliner
7347,VAVHdqQDjWg_000031_000041.mp4,fly tying
7348,VB77Fvk3EK0_000058_000068.mp4,throwing tantrum
7349,VBIlXcej02k_000000_000010.mp4,battle rope training
7350,VBQDB9GKkRc_000065_000075.mp4,bulldozing
7351,VC1VQI_ifM0_000017_000027.mp4,geocaching
7352,VCG5-tEj7Nw_000150_000160.mp4,staring
7353,VCK719CjFTg_000046_000056.mp4,playing field hockey
7354,VCz37qPGvFw_000018_000028.mp4,hand washing clothes
7355,VDE9WRanL_8_000000_000010.mp4,breaking boards
7356,VDEMDeHtHz8_000054_000064.mp4,using bagging machine
7357,VDKjqZGRMSo_000003_000013.mp4,square dancing
7358,VDLhhjvnkvk_000058_000068.mp4,cumbia
7359,VDQO3LE3AzY_000084_000094.mp4,putting on mascara
7360,VDTMowNweOk_000021_000031.mp4,preparing salad
7361,VEQuJ15xDsc_000121_000131.mp4,rolling pastry
7362,VERNxMkSmlc_000026_000036.mp4,sawing wood
7363,VEWi_lx24dI_001267_001277.mp4,needle felting
7364,VEecn5Jl3G4_000000_000010.mp4,mosh pit dancing
7365,VEmmGP9C1Zs_000803_000813.mp4,hand washing clothes
7366,VFMln3fLHkw_000000_000010.mp4,bulldozing
7367,VFebaTLMLn8_000050_000060.mp4,geocaching
7368,VFuOLCwbbTw_000041_000051.mp4,attending conference
7369,VFxI9PlP07Y_000002_000012.mp4,lighting fire
7370,VG1ZSF1zg3M_000162_000172.mp4,square dancing
7371,VGMYaY0q8F4_000166_000176.mp4,making balloon shapes
7372,VGNbFPbV-Xk_000088_000098.mp4,tasting wine
7373,VHrmDasmyBY_000276_000286.mp4,cosplaying
7374,VHtiuwzR5uY_000038_000048.mp4,card stacking
7375,VIXKX8RPZk4_000169_000179.mp4,swimming front crawl
7376,VIafodJePMM_000034_000044.mp4,playing lute
7377,VIqe5jTFv_Q_000151_000161.mp4,calculating
7378,VJ3_QiGKRSg_000195_000205.mp4,playing blackjack
7379,VJGR7Jn7Fj4_000001_000011.mp4,throwing tantrum
7380,VKMQ7PK_DrE_001214_001224.mp4,installing carpet
7381,VKaVe2-66FY_000051_000061.mp4,home roasting coffee
7382,VKrMti_vyhM_000024_000034.mp4,calligraphy
7383,VKuEp6L1RyM_000082_000092.mp4,using a wrench
7384,VKws1fhFZM8_000013_000023.mp4,photocopying
7385,VLHwPVELDY0_000769_000779.mp4,packing
7386,VLJs8SFy5k4_000059_000069.mp4,base jumping
7387,VL_NCIncdns_000197_000207.mp4,smashing
7388,VLhMo3bkCw4_000006_000016.mp4,land sailing
7389,VLzk2sfsk1Y_000108_000118.mp4,passing soccer ball
7390,VM0H5XfVihM_000004_000014.mp4,shaping bread dough
7391,VMVJlEGEoJQ_000005_000015.mp4,burping
7392,VNKa24ENTZk_000040_000050.mp4,needle felting
7393,VNOXbwNcM1Y_000001_000011.mp4,swimming front crawl
7394,VOGpnhq98mY_000005_000015.mp4,playing polo
7395,VOKfo5FVTKI_000000_000010.mp4,playing gong
7396,VOQmNj4KT-g_000099_000109.mp4,raising eyebrows
7397,VOYYalOvMnM_000019_000029.mp4,using a sledge hammer
7398,VOoLu-PY6Ao_000124_000134.mp4,wading through water
7399,VPv34ebA4zs_000000_000010.mp4,flint knapping
7400,VQVJdiv292g_000000_000010.mp4,opening refrigerator
7401,VR7V9RMO3F4_000000_000010.mp4,blowdrying hair
7402,VR8dyQbwBgc_000000_000010.mp4,needle felting
7403,VRFJMdLv1Y0_000000_000010.mp4,poking bellybutton
7404,VRO41Fl_7mc_000018_000028.mp4,using atm
7405,VRTZmtK0WkU_000000_000010.mp4,visiting the zoo
7406,VRs-69kLs_4_000008_000018.mp4,cracking knuckles
7407,VT3VToYXZhI_000022_000032.mp4,using a wrench
7408,VTPxhOs3JUo_000001_000011.mp4,land sailing
7409,VUcMrUuj6IQ_000158_000168.mp4,using a wrench
7410,VUeF59lljkw_000002_000012.mp4,curling (sport)
7411,VUp-AcrKZFk_000134_000144.mp4,chiseling wood
7412,VVFodEW3J2E_000007_000017.mp4,tiptoeing
7413,VVLpF61OO4c_000004_000014.mp4,pinching
7414,VVW0c7lv-54_000104_000114.mp4,playing ocarina
7415,VWNxdVuwuPg_000014_000024.mp4,wading through water
7416,VXAU29uR6Kc_000014_000024.mp4,geocaching
7417,VYUe-9K3pzM_000105_000115.mp4,putting in contact lenses
7418,VYXTe0WPNHA_000042_000052.mp4,contorting
7419,VYZPozZ5Eig_000000_000010.mp4,base jumping
7420,VYglZUS_r0E_000128_000138.mp4,playing lute
7421,VYmJzchPzgI_000015_000025.mp4,chiseling stone
7422,VZdHS5KplLE_000033_000043.mp4,using a paint roller
7423,VZqCv-39BNg_000009_000019.mp4,wading through water
7424,V_cEf4eB-Xk_000000_000010.mp4,tightrope walking
7425,V_tPKc7aaE8_000003_000013.mp4,breathing fire
7426,VakKvZF0gbY_000000_000010.mp4,jumping bicycle
7427,VaongoT5858_000255_000265.mp4,playing polo
7428,VbB09rfGvJY_000041_000051.mp4,putting on lipstick
7429,VbP8uVGydWY_000000_000010.mp4,putting on shoes
7430,VbcFh3dpwZc_000054_000064.mp4,huddling
7431,Vbex6qmLb7I_000317_000327.mp4,fly tying
7432,Vbq13oMutMw_001609_001619.mp4,playing darts
7433,VcF3N2HCm-A_000000_000010.mp4,sipping cup
7434,VccLY4qQfsI_000001_000011.mp4,riding snow blower
7435,Vd4_CWEnaYg_000088_000098.mp4,home roasting coffee
7436,VdH6TR_v0yA_000087_000097.mp4,putting on eyeliner
7437,VdeiF5R4hWg_000000_000010.mp4,lawn mower racing
7438,Vdje9mWXuv0_000029_000039.mp4,lock picking
7439,Vdk2ZZnY8AM_000000_000010.mp4,cooking scallops
7440,VdwAtETLb6U_000004_000014.mp4,falling off chair
7441,Ve2ajLD81To_000000_000010.mp4,jumping bicycle
7442,VeC0YkDS8FM_000009_000019.mp4,land sailing
7443,VeIAgJEWwlU_000048_000058.mp4,skipping stone
7444,Ve_AhdrdFrg_000062_000072.mp4,shaping bread dough
7445,Veigm-n7D00_000001_000011.mp4,fixing bicycle
7446,VfZUGdS6BS8_000050_000060.mp4,sipping cup
7447,VfkXXwKUogk_000033_000043.mp4,skipping stone
7448,Vft-h3kRe4M_000000_000010.mp4,curling (sport)
7449,VgKKfm9X_ZA_000000_000010.mp4,breaking boards
7450,VhST9dOQSEE_000009_000019.mp4,coloring in
7451,ViGJQVmqd98_000477_000487.mp4,making cheese
7452,VieY9Pvhk8k_000176_000186.mp4,longboarding
7453,VizKJelf4tI_000015_000025.mp4,hand washing clothes
7454,VjABeuGSLe8_000000_000010.mp4,directing traffic
7455,VjSeZTM47oU_000001_000011.mp4,threading needle
7456,VjnVh2s2pJ0_000000_000010.mp4,putting on eyeliner
7457,VkPkwj3xPQo_000000_000010.mp4,backflip (human)
7458,VkUP7Hl1GlU_000020_000030.mp4,sleeping
7459,VkvSh_CIwjo_000000_000010.mp4,arguing
7460,Vl83PtTaQvY_000031_000041.mp4,doing jigsaw puzzle
7461,VlJ12HXPr8A_000055_000065.mp4,historical reenactment
7462,VlgITz2pc0A_000068_000078.mp4,putting on mascara
7463,Vlu1nKHd_Bo_000189_000199.mp4,opening door
7464,Vlu9zF7e2yU_000015_000025.mp4,playing gong
7465,Vm5rEVDCwx8_000117_000127.mp4,huddling
7466,VmEQ7jI3kUw_000124_000134.mp4,blowdrying hair
7467,VmiVfIaq67k_000085_000095.mp4,lock picking
7468,Vmj7Bh0AM4k_000000_000010.mp4,playing maracas
7469,Vn72su9Usbk_000048_000058.mp4,carving ice
7470,Vn7LvG4cqS0_000003_000013.mp4,marriage proposal
7471,Vn8dMs4EOxc_000003_000013.mp4,karaoke
7472,VnVbEuRw_CE_000000_000010.mp4,battle rope training
7473,Vnp28KW4h6s_000015_000025.mp4,coloring in
7474,Vo3c2q8aglI_000107_000117.mp4,laying concrete
7475,VoDv2_8J2TI_000002_000012.mp4,playing ping pong
7476,VoFKQaqeTrI_000061_000071.mp4,playing ocarina
7477,VoFZqdnfflE_000008_000018.mp4,roasting marshmallows
7478,VoGkr_jHVqc_000000_000010.mp4,swimming front crawl
7479,VoQo8cBtVfo_000166_000176.mp4,tie dying
7480,Vo_jbgQi_60_000005_000015.mp4,bouncing on bouncy castle
7481,VpAKAbb4hcQ_000018_000028.mp4,alligator wrestling
7482,Vp_xklFbqEc_000001_000011.mp4,directing traffic
7483,VpfMSzTGDtc_000000_000010.mp4,shopping
7484,VpsOn0QMQbY_000066_000076.mp4,coloring in
7485,VqbwiLFJf2o_000000_000010.mp4,sucking lolly
7486,VqtB-9tvAfo_000000_000010.mp4,home roasting coffee
7487,VrDj56_Uecc_000012_000022.mp4,carving ice
7488,VrVLpuCT0Y8_000103_000113.mp4,attending conference
7489,VrYm5BkHyEw_000010_000020.mp4,using a sledge hammer
7490,VrcPgW3Vm7s_000057_000067.mp4,using inhaler
7491,Vs6Wsa9yuOU_000010_000020.mp4,pinching
7492,VtwUHQ-yqVg_000000_000010.mp4,popping balloons
7493,Vu2Oxgkc_70_000014_000024.mp4,burping
7494,VujVbdCQgOs_000021_000031.mp4,planing wood
7495,VvDFu0k5ZH0_000000_000010.mp4,bulldozing
7496,VvDP8Zj5V6I_000000_000010.mp4,hand washing clothes
7497,VvuU2bjKEh4_000009_000019.mp4,playing laser tag
7498,VvurFjnJp2E_000031_000041.mp4,playing darts
7499,VwGdwnJbMrI_000022_000032.mp4,playing ocarina
7500,VwLi3AZ8VKw_000088_000098.mp4,shaping bread dough
7501,Vwt-dzJHqW4_000000_000010.mp4,sword swallowing
7502,VxCs6AWWCMI_000324_000334.mp4,blowdrying hair
7503,Vxzwi0aawro_000037_000047.mp4,huddling
7504,VyzI4-M_HPU_000010_000020.mp4,chopping meat
7505,VzQW_bvp4Vg_000037_000047.mp4,jaywalking
7506,W-7hLjrIz1k_000122_000132.mp4,putting on mascara
7507,W-F9BMgTAAs_000004_000014.mp4,breaking boards
7508,W-Iauc0Wyk0_000020_000030.mp4,putting in contact lenses
7509,W-YFoFO8RBw_000000_000010.mp4,photobombing
7510,W-cKYwxi9aU_000038_000048.mp4,using a paint roller
7511,W-jX-dIkHdY_000005_000015.mp4,mosh pit dancing
7512,W-y3yfgGz8o_000000_000010.mp4,historical reenactment
7513,W16iPSaoO_I_000020_000030.mp4,sipping cup
7514,W1MgTEt-gJA_000005_000015.mp4,putting in contact lenses
7515,W1WJf82bZYM_000322_000332.mp4,poking bellybutton
7516,W2H9ge_f97U_000000_000010.mp4,using atm
